idx,var,xb,pdgx,gy,gloss_zh,gloss_en,dialect,form,family,subfamily,orth,transcription,ref,,
,44,1097,1274,1001,這個,this,TS,khoj9,6,4,該,kʰᵘɔi²¹,,,
,44,1097,1274,1001,這個,this,KP,khoj9,6,4,該,kʰᵘɔi²¹,,,
,44,1097,1274,1001,這個,this,EP,kho9,6,2,kʰᵘa³¹,kʰᵘa³¹,,,
,44,1097,1274,1001,這個,this,HS,khoj9,6,4,啟,kʰai²¹,,,
,44,1097,1274,1001,這個,this,DG,ni1,1,1,呢,nei⁵⁵,,,
,44,1097,1274,1001,這個,this,BA,ni1,1,1,呢,nei⁵⁵,,,
,44,1097,1274,1001,這個,this,GP,a5,2,2,a³³,a³³,,,
,44,1097,1274,1001,這個,this,MS,ko1,4,1,kɔ⁴⁴,kɔ⁴⁴,,,
,44,1097,1274,1001,這個,this,CZ_p,ci1,5,1,tʃi⁴⁵,tʃi⁴⁵,,,
,44,1097,1274,1001,這個,this,GG,ko1,4,1,kɔ⁴⁴,kɔ⁴⁴,,,
,44,1097,1274,1001,這個,this,BL,ko1,4,1,ko³⁵,ko³⁵,,,
,44,1097,1274,1001,這個,this,BS,ni1,1,1,ni⁵⁵,ni⁵⁵,,,
,44,1097,1274,1001,這個,this,BB,ki1,4,5,ki³³,ki³³,,,
,44,1097,1274,1001,這個,this,LS,kǝ1,4,7,kə³³,kə³³,,,
,44,1097,1274,1001,這個,this,PB,ku1,4,2,ku⁵⁵,ku⁵⁵,,,
,44,1097,1274,1001,這個,this,QZ,ko1,4,1,kɔ³³,kɔ³³,,,
,44,1097,1274,1001,這個,this,BH,ko1,4,1,kɔ³³,kɔ³³,,,
,44,1097,1274,1001,這個,this,NM,a5,2,2,a³³,a³³,,,
,44,1097,1274,1001,這個,this,NN,a5,2,2,a³³,a³³,,,
,44,1097,1274,1001,這個,this,NN_p,kǝ1,4,7,kə⁴⁵,kə⁴⁵,,,
,44,1097,1274,1001,這個,this,FS_p,kǝ1,4,7,kɯ⁵⁵,kɯ⁵⁵,,,
,44,1097,1274,1001,這個,this,BS_p,kǝ1,4,7,kə⁴⁵,kə⁴⁵,,,
,44,1097,1274,1001,這個,this,BY,ku1,4,2,ku³³,ku³³,,,
,44,1097,1274,1001,這個,this,HX,ko1,4,1,kɔ³³,kɔ³³,,,
,44,1097,1274,1001,這個,this,XD,kaj,4,6,kai⁵²,kai⁵²,,,
,44,1097,1274,1001,這個,this,ZQ,ko1,4,1,kɔ⁵²,kɔ⁵²,,,
,44,1097,1274,1001,這個,this,SH,ni1,1,1,呢,li³³,,,
,44,1097,1274,1001,這個,this,GN,ko1,4,1,嗰,kɵ³³,,,
,44,1097,1274,1001,這個,this,DQ,ko1,4,1,嗰,ko⁵³,,,
,44,1097,1274,1001,這個,this,HJ,ko1,4,1,嗰,kɔ⁵³,,,
,44,1097,1274,1001,這個,this,FK,kat7,4,3,kɐt⁵⁵,kɐt⁵⁵,,,
,44,1097,1274,1001,這個,this,YF,ni1,1,1,呢,ni⁵⁵,,,
,44,1097,1274,1001,這個,this,XX,at7,2,3,ɐt⁵⁵,ɐt⁵⁵,,,
,44,1097,1274,1001,這個,this,LD,ni1,1,1,ni⁵⁵,ni⁵⁵,,,
,44,1097,1274,1001,這個,this,YN,ko1,4,1,嗰,kɔ³³,,,
,44,1097,1274,1001,這個,this,QY,ni1,1,1,呢,ni⁵⁵,,,
,44,1097,1274,1001,這個,this,FG,ni1,1,1,呢,ni³³,,,
,44,1097,1274,1001,這個,this,YD,ni1,1,1,呢,li⁵⁵,,,
,44,1097,1274,1001,這個,this,YS,ni1,1,1,利,lɐi²²,,,
,44,1097,1274,1001,這個,this,BT,kot？,4,8,kut²²,kut²²,,,
,44,1097,1274,1001,這個,this,LX,ni1,1,1,呢,lɐi⁵⁵,,,
,44,1097,1274,1001,這個,this,SG,ni1,1,1,呢,li⁵⁵,,,
,44,1097,1274,1001,這個,this,QJ,ni1,1,1,呢,li⁵⁵,,,
,44,1097,1274,1001,這個,this,RH,ni1,1,1,呢,li⁵⁵,,,
,44,1097,1274,1001,這個,this,LC,ni1,1,1,呢,li⁵⁵,,,
,44,1097,1274,1001,這個,this,XY,ki1 ko5,4,9,己個,kei²⁴ kɔ³³,,,
,44,1097,1274,1001,這個,this,LJ,ko1,4,1,kɔ³⁵,kɔ³⁵,,,
,44,1097,1274,1001,這個,this,YJ,ku1,4,2,古,ku²¹,155,,
,44,1097,1274,1001,這個,this,DC,khoj9,6,4,該,kʰɔi²¹,380,,
,44,1097,1274,1001,這個,this,HZ,ko1,4,1,嗰,kɔ³³,,,
,44,1097,1274,1001,這個,this,WC,ko1,4,1,嗰,kɔ²¹,,,
,45,1098,1275,1002,那個,that,GZ,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,HK,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,JT,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,MC,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,PY,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,PY,n/lu1/4,3,1,噜,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,HXHS,kaaj5,1,3,kai³³,kai³³,,,
,45,1098,1275,1002,那個,that,CH,koj5,1,2,嗰,kɔi²³,,,
,45,1098,1275,1002,那個,that,ZC,koj5,1,2,嗰,kɔi³⁵,,,
,45,1098,1275,1002,那個,that,FS,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,NH,n/lu1/4,3,1,噜,lou¹³,,,
,45,1098,1275,1002,那個,that,SD,n/lu1/4,3,1,呶,lou¹³,,,
,45,1098,1275,1002,那個,that,SS,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,GM,ko5,1,1,嗰,kɔ³³,,,
,45,1098,1275,1002,那個,that,ZS,n/lu1/4,3,1,呶,nu⁵⁵,,,
,45,1098,1275,1002,那個,that,ZH,ko5,1,1,嗰,kɔ¹³,,,
,45,1098,1275,1002,那個,that,DMSH,ko5,1,1,嗰,kɔ²⁴,,,
,45,1098,1275,1002,那個,that,DMZ,ning9,3,2,ⁿdeŋ²²,ⁿdeŋ²²,,,
,45,1098,1275,1002,那個,that,JM,ning9,3,2,leŋ²²,leŋ²²,,,
,45,1098,1275,1002,那個,that,XH,ning9,3,2,ⁿden²¹,ⁿden²¹,,,
,45,1098,1275,1002,那個,that,TS,ning9,3,2,ⁿden²¹,ⁿden²¹,,,
,45,1098,1275,1002,那個,that,TS,khung9,5,1,kʰoŋ²¹,kʰoŋ²¹,,,
,45,1098,1275,1002,那個,that,KP,ning9,3,2,ⁿden²¹,ⁿden²¹,,,
,45,1098,1275,1002,那個,that,EP,ning9,3,2,ⁿdeŋ³¹,ⁿdeŋ³¹,,,
,45,1098,1275,1002,那個,that,HS,kaan9,1,4,⿰人柬,kan³⁵,,,
,45,1098,1275,1002,那個,that,DG,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,BA,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,GP,n/lu1/4,3,1,lu³³,lu³³,,,
,45,1098,1275,1002,那個,that,MS,na6,3,4,那,na⁴²,,,
,45,1098,1275,1002,那個,that,CZ_p,na6,3,4,na²¹,na²¹,,,
,45,1098,1275,1002,那個,that,GG,a5,2,1,a⁴⁴,a⁴⁴,,,
,45,1098,1275,1002,那個,that,BL,a5,2,1,a²³,a²³,,,
,45,1098,1275,1002,那個,that,BS,n/lu1/4,3,1,lu⁵⁵,lu⁵⁵,,,
,45,1098,1275,1002,那個,that,BB,a5,2,1,a²¹,a²¹,,,
,45,1098,1275,1002,那個,that,LS,ni1,3,5,ni⁵⁵,ni⁵⁵,,,
,45,1098,1275,1002,那個,that,PB,na6,3,4,na²⁴,na²⁴,,,
,45,1098,1275,1002,那個,that,QZ,n/lu1/4,3,1,nu⁵⁵,nu⁵⁵,,,
,45,1098,1275,1002,那個,that,BH,no5,3,3,nɔ³³,nɔ³³,,,
,45,1098,1275,1002,那個,that,NM,n/lu1/4,3,1,lu⁵⁵,lu⁵⁵,,,
,45,1098,1275,1002,那個,that,NN,n/lu1/4,3,1,lu⁵⁵,lu⁵⁵,,,
,45,1098,1275,1002,那個,that,NN_p,ni1,3,5,ȵi²²,ȵi²²,,,
,45,1098,1275,1002,那個,that,FS_p,ni1,3,5,ȵi²²,ȵi²²,,,
,45,1098,1275,1002,那個,that,BS_p,ni1,3,5,ȵi²²,ȵi²²,,,
,45,1098,1275,1002,那個,that,BY,na6,3,4,那,na⁵²,,,
,45,1098,1275,1002,那個,that,HX,no5,3,3,nɔ²²,nɔ²²,,,
,45,1098,1275,1002,那個,that,XD,puj1,4,1,pui²⁴,pui²⁴,,,
,45,1098,1275,1002,那個,that,ZQ,no5,3,3,那,nɔ⁵²,,,
,45,1098,1275,1002,那個,that,SH,ko5,1,1,嗰,kɔ³³,,,
,45,1098,1275,1002,那個,that,GN,ko5,1,1,嗰,kɵ³³,,,
,45,1098,1275,1002,那個,that,DQ,a5,2,1,阿,a²¹,,,
,45,1098,1275,1002,那個,that,HJ,puj1,4,1,pɐi⁵³,pɐi⁵³,,,
,45,1098,1275,1002,那個,that,FK,pu1,4,2,pu³³,pu³³,,,
,45,1098,1275,1002,那個,that,YF,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,XX,nat1,3,7,nɐt⁵⁵,nɐt⁵⁵,,,
,45,1098,1275,1002,那個,that,LD,ko5,1,1,嗰,ko¹³,,,
,45,1098,1275,1002,那個,that,YN,a5,2,1,阿,a³³,,,
,45,1098,1275,1002,那個,that,QY,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,FG,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,YD,ko5,1,1,嗰,kᵘɔ³³,,,
,45,1098,1275,1002,那個,that,YS,ko5,1,1,嗰,kɔ²²,,,
,45,1098,1275,1002,那個,that,BT,n/lu1/4,3,1,nu³⁵,nu³⁵,,,
,45,1098,1275,1002,那個,that,LX,ko5,1,1,嗰,kɔ³³,,,
,45,1098,1275,1002,那個,that,SG,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,QJ,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,RH,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,LC,ko5,1,1,嗰,kɔ³⁵,,,
,45,1098,1275,1002,那個,that,XY,na6,3,4,那,na²¹,,,
,45,1098,1275,1002,那個,that,LJ,no5,3,3,nɔ⁵⁵,nɔ⁵⁵,,,
,45,1098,1275,1002,那個,that,YJ,na6,3,4,那,na²¹,155,,
,45,1098,1275,1002,那個,that,DC,ning9,3,2,寧,neiŋ²¹,380,,
,45,1098,1275,1002,那個,that,HZ,na6,3,4,那,na²¹,159,,
,45,1098,1275,1002,那個,that,WC,na6,3,4,那,na²²,159,,
,46,,1285,,怎樣(做),how (to do ),GZ,tiam3,1,1,點,tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),HK,tiam3,1,1,點,tim³⁵ jœŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),HK,tiam3 jong6,1,2,點樣,tim³⁵ jœŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),JT,tiam3 jong6,1,2,點樣,tim³⁵ jœŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),MC,tiam3,1,1,點樣,tim³⁵ jiœŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),PY,tiam3,1,1,點,tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),HXHS,tiam3 jong6,1,2,təŋ⁵⁵ 樣,təŋ⁵⁵ jiɔŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),CH,ting5 ming1 jong6,1,3,丁 meŋ⁵⁵ 樣,teŋ⁵⁵ meŋ⁵⁵ jiœŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),ZC,tiam3 jong6,1,2,點樣,tim³⁵ jiœŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),FS,tiam3,1,1,點,tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),NH,tiam3,1,1,點,tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),SD,tiam3,1,1,點,tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),SD,tiam3 jong6,1,2,點樣,tim³⁵ hœŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),SS,tiam3,1,1,點,tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),GM,tiam3,1,1,點,tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),ZS,tiam3 tsi3,1,4,點子,tim³⁵ tsi²¹³,,,
,46,,1285,,怎樣(做),how (to do ),ZH,tiam3 jong6,1,2,點樣,tim³⁵ iœŋ³³,,,
,46,,1285,,怎樣(做),how (to do ),DMSH,tiam3,1,1,點,tim²⁴,,,
,46,,1285,,怎樣(做),how (to do ),DMZ,tiam3,1,1,點,tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),JM,ki3 jong6 e3,2,1,幾樣 e⁴⁵,ki⁴⁵ jiœŋ²³ e⁴⁵,,,
,46,,1285,,怎樣(做),how (to do ),XH,ki3 khow9,2,2,幾 kʰou²¹,ki⁴⁵ kʰou²¹,,,
,46,,1285,,怎樣(做),how (to do ),TS,ki3 how3,2,3,幾好,ki⁵⁵ hau³⁵,,,
,46,,1285,,怎樣(做),how (to do ),KP,ki3 jong6,2,4,幾樣,ki⁵⁵ ziaŋ³⁵,,,
,46,,1285,,怎樣(做),how (to do ),EP,kin1 na,2,7,kian³⁵ na³³,kian³⁵ na³³,,,
,46,,1285,,怎樣(做),how (to do ),HS,king1,2,5,kiŋ⁵⁵,kiŋ⁵⁵,,,
,46,,1285,,怎樣(做),how (to do ),DG,tiam3 jong6,1,2,點樣,tin³⁵ zɔŋ³²,,,
,46,,1285,,怎樣(做),how (to do ),BA,tiam3 jong6,1,2,點樣,tiŋ¹¹ jiɔŋ³²,,,
,46,,1285,,怎樣(做),how (to do ),GP,tiam3 jong6,1,2,點樣,tim³⁵ iøŋ²²,,,
,46,,1285,,怎樣(做),how (to do ),MS,no3 nan,3,6,哪 nɐn⁴⁴,nɔ⁴² nɐn⁴⁴,,,
,46,,1285,,怎樣(做),how (to do ),CZ_p,tiam3 jong6,1,2,點樣,tim²⁴ iɛŋ²²,,,
,46,,1285,,怎樣(做),how (to do ),GG,long1 jong6,3,1,ləŋ⁵² 樣,ləŋ⁵² iəŋ²¹,,,
,46,,1285,,怎樣(做),how (to do ),BL,tiam3 man,1,8,點 mɐn⁵⁵,tim³⁵ mɐn⁵⁵,,,
,46,,1285,,怎樣(做),how (to do ),BS,tung2 tiam3,1,5,同點,tʰuŋ⁵² tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),BB,shan tung2,6,1,ʃian⁵² tuŋ³³,ʃian⁵² tuŋ³³,,,
,46,,1285,,怎樣(做),how (to do ),LS,tung2 niang,3,5,tʰuŋ⁵³ nɐŋ⁵⁵,tʰuŋ⁵³ nɐŋ⁵⁵,,,
,46,,1285,,怎樣(做),how (to do ),PB,tung ci,5,1,同 tʃui³³,tʰɔŋ³⁵ tʃui³³,,,
,46,,1285,,怎樣(做),how (to do ),QZ,tung2 ka5,4,1,同 ka³³,tʰuŋ²¹ ka³³,,,
,46,,1285,,怎樣(做),how (to do ),BH,can ci,5,2,tʃʰɐn³⁵ tʃi²³,tʃʰɐn³⁵ tʃi²³,,,
,46,,1285,,怎樣(做),how (to do ),NM,tiam3 jong6,1,2,點樣,tim³⁵ iøŋ²²,,,
,46,,1285,,怎樣(做),how (to do ),NN,tung2 tiam3,1,5,同點,tʰuŋ²¹ tim³⁵,,,
,46,,1285,,怎樣(做),how (to do ),NN_p,a nang,3,2,a⁵⁵ nɐŋ³³,a⁵⁵ nɐŋ³³,,,
,46,,1285,,怎樣(做),how (to do ),FS_p,nang kǝ,3,3,nɐŋ³⁵ kə³⁵,nɐŋ³⁵ kə³⁵,,,
,46,,1285,,怎樣(做),how (to do ),BS_p,si nang,3,4,ɬi²² nɐŋ³³,ɬi²² nɐŋ³³,,,
,46,,1285,,怎樣(做),how (to do ),BY,tung2 niang,3,5,同 nɛŋ⁵²,tuŋ²¹³ nɛŋ⁵²,,,
,46,,1285,,怎樣(做),how (to do ),HX,tung2 niang,3,5,同 niŋ²⁴,tʰuŋ²³² niŋ²⁴,,,
,46,,1285,,怎樣(做),how (to do ),XD,tiam3 jong6,1,2,tø̃³⁵ 樣,tø̃³⁵ ø̃²¹³,,,
,46,,1285,,怎樣(做),how (to do ),YJ,ti1 jong6,1,6,點,ti⁵⁵,,,
,46,,1285,,怎樣(做),how (to do ),DC,ki1 o9,2,6,幾何,ki⁵⁵ ʔɔ³⁵,381,,
,46,,1285,,怎樣(做),how (to do ),HZ,tiang3 tsi3,1,7,tɛŋ³³ 子,tɛŋ³³ tɛi³⁵,159,,
,46,,1285,,怎樣(做),how (to do ),WC,tiang3 tsi3,1,7,tɛŋ²¹ 子,tɛŋ²¹ tɛi¹³,159,,
,47,,1316,,全部,all,GZ,ham9 pa9 lang9,1,1,冚巴郎,hɐm²² paŋ²² laŋ²²,,,
,47,,1316,,全部,all,HK,tsion2 pu5,2,1,全部,tʃʰyn²¹ pou²²,,,
,47,,1316,,全部,all,HK,ham9 pa9 lang9,1,1,冚巴郎,hɐm²² paŋ²² laŋ²²,,,
,47,,1316,,全部,all,JT,thung1 thung1,3,1,通通,tʰoŋ³⁵ tʰoŋ³⁵,,,
,47,,1316,,全部,all,MC,tsion2 pu5,2,1,全部,tsʰyn²¹ pou²²,,,
,47,,1316,,全部,all,PY,ham9 pa9 lang9,1,1,冚巴郎,hɐm²² paŋ²² laŋ²²,,,
,47,,1316,,全部,all,HXHS,ham9 pa9 lang9,1,1,冚巴郎,ham²¹ pa²¹ laŋ²¹,,,
,47,,1316,,全部,all,CH,ham9 pa9 lang9,1,1,冚巴郎,hɐm²² paŋ²² laŋ²¹,,,
,47,,1316,,全部,all,ZC,ham9 pa9 lang9,1,1,冚巴郎,hɐm²² paŋ²² laŋ²²,,,
,47,,1316,,全部,all,FS,ham9 pa9 lang9,1,1,冚巴郎,hɐm²² paŋ²² laŋ²²,,,
,47,,1316,,全部,all,NH,ham9 pa9 lang9,1,1,冚巴郎,hɐm²² paŋ²² laŋ²²,,,
,47,,1316,,全部,all,SD,tsion2 pu5,2,1,全部,tsʰyn⁴² pou²¹,,,
,47,,1316,,全部,all,SS,ham9 pa9 lang9,1,1,冚巴郎,hɐm²¹ pa²¹ laŋ²²,,,
,47,,1316,,全部,all,GM,tsion2 pu5,2,1,全部,tsʰyn²¹ pu²¹,,,
,47,,1316,,全部,all,ZS,tsion2 pu5,2,1,全部,tsʰyn⁵¹ pu³³,,,
,47,,1316,,全部,all,ZH,tsion2 pu5,2,1,全部,tsʰyn²¹ pu³³,,,
,47,,1316,,全部,all,DMSH,ham9 pa9 lang9,1,1,冚巴郎,ham²¹ pa²¹ laŋ²¹,,,
,47,,1316,,全部,all,DMZ,ham9 pa9 lang9,1,1,冚巴郎,ham³¹ pa³¹ laŋ³¹,,,
,47,,1316,,全部,all,JM,ham9 pa9 lang9,1,1,冚巴郎,ham³¹ pa³¹ laŋ³¹,,,
,47,,1316,,全部,all,XH,ham9 pa9 lang9,1,1,冚巴郎,ham³¹ pa³¹ laŋ³¹,,,
,47,,1316,,全部,all,TS,ham9 pa9 lang9,1,1,冚巴郎,ham³¹ pa³¹ laŋ³¹,,,
,47,,1316,,全部,all,KP,ham9 pa9 lang9,1,1,冚巴郎,ham³¹ pa³¹ laŋ³¹,,,
,47,,1316,,全部,all,EP,ham9 pa9 lang9,1,1,冚巴郎,ham³¹ pa³¹ laŋ³¹,,,
,47,,1316,,全部,all,HS,ham9 pa9 lang9,1,1,冚巴郎,ham³³ pa³³ laŋ³³,,,
,47,,1316,,全部,all,DG,ham9 pa9 lang9,1,1,冚巴郎,hɐm³² pɛŋ³² ŋɛŋ³²,,,
,47,,1316,,全部,all,BA,ham9 pa9 lang9,1,1,冚巴郎,hɐŋ³² pʰaŋ²² laŋ³²,,,
,47,,1316,,全部,all,GP,ham9 pa9 lang9,1,1,hɐm²¹ pa²¹ lɐŋ²¹,hɐm²¹ pa²¹ lɐŋ²¹,,,
,47,,1316,,全部,all,MS,it1 hi3,4,1,一起,iət⁵⁵ hi⁴²,,,
,47,,1316,,全部,all,CZ_p,tsion2 pu5,2,1,全部,tʃʰin³¹ pɐu²²,,,
,47,,1316,,全部,all,GG,thung1 thung1,3,1,通通,tʰuŋ⁴⁴ tʰuŋ⁴⁴,,,
,47,,1316,,全部,all,BL,ham9 pa9 lang9,1,1,hɐm³² pa³² lɐŋ³²,hɐm³² pa³² lɐŋ³²,,,
,47,,1316,,全部,all,BS,tsion2 pu5,2,1,全部,tʃʰin⁵² pu²²,,,
,47,,1316,,全部,all,BB,tsion2 pu5,2,1,全部,tsʰin²³² pu²¹,,,
,47,,1316,,全部,all,LS,tsion2 pu5,2,1,全部,tʃʰun⁵³ pʰəu³³,,,
,47,,1316,,全部,all,PB,tsion2 pu5,2,1,全部,tʃʰun³⁵ pʰəu²²,,,
,47,,1316,,全部,all,QZ,tsion2 pu5,2,1,全部,tʃʰin²¹ pu²²,,,
,47,,1316,,全部,all,BH,tsion2 pu5,2,1,全部,tʃʰin²¹ pu²²,,,
,47,,1316,,全部,all,NM,ham9 pa9 lang9,1,1,hɐm²¹ pa²¹ lɐŋ²¹,hɐm²¹ pa²¹ lɐŋ²¹,,,
,47,,1316,,全部,all,NN,ham9 pa9 lang9,1,1,hɐm²¹ pa²¹ lɐŋ²¹,hɐm²¹ pa²¹ lɐŋ²¹,,,
,47,,1316,,全部,all,NN_p,ham9 pa9 lang9,1,1,hɐm³¹ pa³¹ lɐŋ³¹,hɐm³¹ pa³¹ lɐŋ³¹,,,
,47,,1316,,全部,all,FS_p,ham9 pa9 lang9,1,1,hɐm³¹ pa³¹ lɐŋ³¹,hɐm³¹ pa³¹ lɐŋ³¹,,,
,47,,1316,,全部,all,BS_p,ham9 pa9 lang9,1,1,hɐm³¹ pa³¹ lɐŋ³¹,hɐm³¹ pa³¹ lɐŋ³¹,,,
,47,,1316,,全部,all,BY,ham9 pa9 lang9,1,1,hɐm²¹³ pa²¹³ lɐŋ²¹³,hɐm²¹³ pa²¹³ lɐŋ²¹³,,,
,47,,1316,,全部,all,HX,ham9 pa9 lang9,1,1,hɐm²³² pa²² lɐŋ²³²,hɐm²³² pa²² lɐŋ²³²,,,
,47,,1316,,全部,all,XD,ham9 pa9 lang9,1,1,am²⁴ pa²⁴ laŋ²⁴,am²⁴ pa²⁴ laŋ²⁴,,,
,47,,1316,,全部,all,YJ,ham9 pa9 lang9,1,1,冚唪唥,hɐm²⁴ pʰɐŋ²⁴ lɐŋ²⁴,193,,
,47,,1316,,全部,all,DC,ham9 pa9 lang9,1,1,ham²¹ plaŋ²¹,ham²¹ plaŋ²¹,382,,
,47,,1316,,全部,all,HZ,it1 wuoj6,5,1,一會,jɐt⁵⁵ wui²¹,160,,
,47,,1316,,全部,all,WC,it1 wuoj6,5,1,一會,jɐt⁴⁴ wui²²,160,,
,48,,1320,,也,also,GZ,tu1,1,1,都,tou⁵³,,,
,48,,1320,,也,also,HK,tu1,1,1,都,tou⁵⁵,,,
,48,,1320,,也,also,JT,jiak8,3,1,亦,jək²²,,,
,48,,1320,,也,also,MC,tu1,1,1,都,tou⁵⁵,,,
,48,,1320,,也,also,PY,tu1,1,1,都,tou⁵³,,,
,48,,1320,,也,also,HXHS,tu1,1,1,都,tou²³,,,
,48,,1320,,也,also,CH,tu1,1,1,都,tu²³,,,
,48,,1320,,也,also,ZC,jiw6,2,1,又,jiɐu²²,,,
,48,,1320,,也,also,FS,tu1,1,1,都,tou⁵³,,,
,48,,1320,,也,also,NH,tu1,1,1,都,ʈou⁵⁵,,,
,48,,1320,,也,also,SD,tu1,1,1,都,tou⁵⁵,,,
,48,,1320,,也,also,SS,tu1,1,1,都,tou⁵³,,,
,48,,1320,,也,also,SS,jiak8,3,1,亦,jiek²²,,,
,48,,1320,,也,also,GM,tu1,1,1,都,tou⁴⁵⁵,,,
,48,,1320,,也,also,ZS,tu1,1,1,都,tu⁵⁵,,,
,48,,1320,,也,also,ZH,tu1,1,1,都,tu⁵⁵,,,
,48,,1320,,也,also,DMSH,jiak8,3,1,亦,jiek²¹,,,
,48,,1320,,也,also,DMZ,jiak8,3,1,亦,jiek²¹,,,
,48,,1320,,也,also,JM,jiak8,3,1,亦,jiek²¹,,,
,48,,1320,,也,also,XH,jiak8,3,1,亦,ziek²¹,,,
,48,,1320,,也,also,TS,jiak8,3,1,亦,ziak²¹,,,
,48,,1320,,也,also,KP,jiak8,3,1,亦,ziak²¹,,,
,48,,1320,,也,also,EP,jiak8,3,1,亦,ziak²¹,,,
,48,,1320,,也,also,HS,tu1,1,1,都,tɔ³³,,,
,48,,1320,,也,also,DG,ja4,4,1,也,za¹³,,,
,48,,1320,,也,also,BA,ja4,4,1,也,jia¹¹,,,
,48,,1320,,也,also,GP,ja4,4,1,也,ia²⁴,,,
,48,,1320,,也,also,MS,ja4,4,1,也,iɛ³⁵,,,
,48,,1320,,也,also,CZ_p,tsaj2,5,1,齊,tʃʰɐi³¹,,,
,48,,1320,,也,also,GG,ja4,4,1,也,iɛ²³,,,
,48,,1320,,也,also,BL,ja4,4,1,也,iɛ²³,,,
,48,,1320,,也,also,BS,jiak8,3,1,亦,ik²²,,,
,48,,1320,,也,also,BB,ja4,4,1,也,iɛ²⁴,,,
,48,,1320,,也,also,LS,ja4,4,1,也,iɛ²²,,,
,48,,1320,,也,also,PB,ja4,4,1,也,iɛ²⁴,,,
,48,,1320,,也,also,QZ,jiw6,2,1,又,iɐu²²,,,
,48,,1320,,也,also,BH,jiw6,2,1,又,iɐu²²,,,
,48,,1320,,也,also,NM,jiw6,2,1,又,iɐu²²,,,
,48,,1320,,也,also,NN,jiw6,2,1,又,iɐu²²,,,
,48,,1320,,也,also,NN_p,mo,6,1,mɔ³¹,mɔ³¹,,,
,48,,1320,,也,also,FS_p,ja4,4,1,也,iɛ¹¹,,,
,48,,1320,,也,also,BS_p,ja4,4,1,也,iɛ²⁴,,,
,48,,1320,,也,also,BY,ja4,4,1,也,ia²²,,,
,48,,1320,,也,also,HX,hi,7,1,hi²⁴,hi²⁴,,,
,48,,1320,,也,also,XD,ja4,4,1,也,iɛ³¹,,,
,48,,1320,,也,also,DC,jiak8,3,1,亦,jiɛk³²,381,,
,48,,1320,,也,also,DC,jiw6,2,1,,,!!!,,
,49,1173,1321,1076,被(狗咬了),pass.,GZ,pi3,1,1,畀,pei³⁵,,,
,49,1173,1321,1076,被(狗咬了),pass.,HK,pi3,1,1,俾,pei³⁵,,,
,49,1173,1321,1076,被(狗咬了),pass.,JT,pi3,1,1,俾,pei³⁵,,,
,49,1173,1321,1076,被(狗咬了),pass.,MC,pi3,1,1,畀,pei¹³,,,
,49,1173,1321,1076,被(狗咬了),pass.,PY,pi3,1,1,畀,pei³⁵,,,
,49,1173,1321,1076,被(狗咬了),pass.,HXHS,pi3,1,1,畀,pei³⁵,,,
,49,1173,1321,1076,被(狗咬了),pass.,CH,pi3,1,1,畀,pɐi⁵⁵,,,
,49,1173,1321,1076,被(狗咬了),pass.,ZC,pi3,1,1,畀,pei³⁵,,,
